SENSORGPS_LATITUDE,SENSORGPS_LONGITUDE,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,Light_v,Date_time,context,label
0.0,0.0,-0.61995,-0.21705,9.84795,-0.001925,-0.000275,-0.00055,22.0,3/4/2022 12:32,outro,não alterar
0.0,0.0,-0.59295,-0.18405,9.86205,-0.000825,0.0011,0.000275,5.0,3/4/2022 12:47,outro,não alterar
0.0,0.0,-0.61305,-0.17895,9.867,0.0004125,-0.0001375,0.000275,8.0,3/4/2022 13:11,outro,não alterar
0.0,0.0,-1.21905,9.28995,2.60295,0.063525,0.014025,-0.0924,9.0,3/4/2022 13:51,outro,não alterar
0.0,0.0,-4.80405,8.42505,0.74895,0.0341,0.0204875,-0.014575,44.0,3/4/2022 14:06,outro,não alterar
0.0,0.0,-4.215,8.65005,1.197,0.0004125,-0.0070125,0.005775,58.0,3/4/2022 14:21,outro,não alterar
0.0,0.0,-1.24305,-0.62895,9.783,-0.000825,0.0012375,-0.0006875,197.0,3/4/2022 14:43,outro,não alterar
0.0,0.0,3.75,5.472,8.48295,-0.51535,0.0319,-0.273075,22.0,3/4/2022 15:19,outro,não alterar
0.0,0.0,-1.12005,9.35895,2.217,0.042625,0.0209,0.0122375,42.0,3/4/2022 15:34,outro,não alterar
0.0,0.0,0.21705,0.01905,9.88395,-0.000825,0.000275,0.0004125,150.0,3/4/2022 15:49,outro,não alterar
0.0,0.0,0.25305,-0.06195,9.87405,-0.000825,0.0011,0.0004125,128.0,3/4/2022 16:04,outro,não alterar
0.0,0.0,2.13105,-0.47895,9.66105,0.000275,-0.00165,-0.0006875,12.0,3/4/2022 16:19,outro,não alterar
0.0,0.0,-0.37095,0.49305,9.84105,-0.000825,0.0009625,0.0004125,26.0,3/4/2022 17:58,outro,não alterar
0.0,0.0,-0.67995,7.21605,6.423,-0.02255,0.0033,-0.00715,1.0,3/4/2022 19:50,outro,não alterar
0.0,0.0,-0.65295,0.01395,9.89295,0.0,-0.0006875,0.000275,20.0,3/4/2022 21:09,outro,não alterar
0.0,0.0,0.36105,-0.15,9.88905,0.0001375,-0.0015125,0.0001375,20.0,3/4/2022 22:20,outro,não alterar
0.0,0.0,-0.093,0.237,9.879,0.000275,0.001375,0.000275,19.0,3/4/2022 23:22,outro,não alterar
0.0,0.0,-0.78,1.305,9.74205,0.0012375,0.0011,-0.0009625,22.0,3/4/2022 23:41,outro,não alterar
0.0,0.0,0.22695,0.25305,9.891,0.0001375,0.000825,-0.000825,25.0,3/5/2022 0:42,outro,não alterar
0.0,0.0,-1.353,9.64905,0.189,0.012375,-0.0006875,-0.0061875,1.0,3/5/2022 0:47,outro,não alterar
0.0,0.0,4.97205,7.82205,2.78505,0.095975,-0.018425,0.006875,0.0,3/5/2022 1:01,outro,não alterar
0.0,0.0,5.022,7.848,3.10095,-0.0309375,-0.0515625,-0.013475,0.0,3/5/2022 1:02,outro,não alterar
0.0,0.0,6.765,5.88405,3.894,-0.006325,-0.0045375,0.0067375,0.0,3/5/2022 1:52,outro,não alterar
0.0,0.0,3.04095,7.338,5.805,-0.195525,-0.089375,0.0012375,0.0,3/5/2022 1:54,outro,não alterar
0.0,0.0,-0.33195,0.531,9.867,0.000275,-0.000275,0.0012375,0.0,3/5/2022 4:07,outro,não alterar
0.0,0.0,-0.33705,0.53595,9.86895,0.0001375,0.0006875,0.0011,0.0,3/5/2022 4:37,outro,não alterar
0.0,0.0,-0.11205,0.53595,9.88605,0.0001375,-0.0006875,0.0001375,0.0,3/5/2022 6:55,outro,não alterar
0.0,0.0,-0.045,0.52395,9.86505,-0.000825,0.00055,-0.0009625,0.0,3/5/2022 7:04,outro,não alterar
0.0,0.0,-9.33495,1.14195,2.418,0.000275,0.00275,0.001375,3.0,3/5/2022 9:40,outro,não alterar
0.0,0.0,-8.36805,1.10805,4.91205,-0.0006875,-0.0342375,-0.0017875,2.0,3/5/2022 9:55,outro,não alterar
0.0,0.0,-1.03905,4.866,8.31,0.050325,0.000825,0.02145,72.0,3/5/2022 10:33,outro,não alterar
0.0,0.0,-1.683,6.837,6.768,0.19195,-0.0433125,0.1386,135.0,3/5/2022 10:42,outro,não alterar
0.0,0.0,-1.29495,7.362,6.21495,-0.0006875,0.004125,-0.00495,49.0,3/5/2022 10:48,outro,não alterar
0.0,0.0,-0.95805,0.51,9.81195,0.0015125,-0.0009625,0.001375,27242.0,3/5/2022 10:57,outro,não alterar
0.0,0.0,-0.651,1.06005,9.798,-0.001925,0.0017875,0.001375,8176.0,3/5/2022 11:03,outro,não alterar
0.0,0.0,-0.16695,1.36905,9.774,0.003575,-0.0004125,0.0004125,1164.0,3/5/2022 11:12,outro,não alterar
0.0,0.0,-0.78705,6.69795,6.99795,-0.008525,-0.00385,-0.0155375,107.0,3/5/2022 11:18,outro,não alterar
0.0,0.0,1.05105,7.929,5.53695,-0.101888,0.0774125,0.055825,57.0,3/5/2022 11:27,outro,não alterar
0.0,0.0,-1.41495,8.35605,4.81605,0.006875,0.0006875,0.0143,53.0,3/5/2022 11:33,outro,não alterar
0.0,0.0,-1.28595,0.282,9.78795,0.0004125,0.0004125,-0.000825,1.0,3/5/2022 11:59,outro,não alterar
0.0,0.0,1.19205,7.54605,6.20295,0.1188,0.0386375,0.0290125,94.0,3/5/2022 12:10,outro,não alterar
0.0,0.0,2.244,8.06595,5.09595,0.0308,0.0033,0.005775,24.0,3/5/2022 12:19,outro,não alterar
0.0,0.0,-1.00305,-0.09105,9.81,-0.000825,-0.0001375,-0.000825,7.0,3/5/2022 12:41,outro,não alterar
0.0,0.0,0.15795,1.827,9.699,-0.003025,0.0,-0.0009625,21.0,3/5/2022 13:31,outro,não alterar
0.0,0.0,-0.84705,2.95005,9.26295,0.0199375,0.0099,-0.0028875,22.0,3/5/2022 13:37,outro,não alterar
0.0,0.0,-1.36005,3.82005,8.919,0.0375375,0.0231,-0.0176,22.0,3/5/2022 13:46,outro,não alterar
0.0,0.0,2.00895,7.374,7.79805,0.112475,-0.293975,-0.13365,1.0,3/5/2022 13:52,outro,não alterar
0.0,0.0,3.312,-0.19305,9.33795,-0.0006875,-0.000825,0.000275,0.0,3/5/2022 14:07,outro,não alterar
0.0,0.0,-0.387,-0.342,9.88395,-0.0009625,-0.0001375,-0.000825,19.0,3/5/2022 14:48,outro,não alterar
0.0,0.0,-1.13505,0.38505,9.798,0.0001375,0.0001375,0.000275,115.0,3/5/2022 15:06,outro,não alterar
0.0,0.0,0.53805,8.36505,5.13,-0.011825,0.0056375,-0.00605,154.0,3/5/2022 15:31,outro,não alterar
0.0,0.0,0.31305,8.94705,3.951,-0.00715,0.0022,0.0015125,105.0,3/5/2022 15:41,outro,não alterar
0.0,0.0,-0.531,0.48105,9.84105,0.0004125,0.000825,0.000275,37.0,3/5/2022 15:56,outro,não alterar
0.0,0.0,2.38695,-3.714,8.916,0.012375,-0.090475,-0.0017875,3.0,3/5/2022 16:30,outro,não alterar
0.0,0.0,0.19095,0.60795,9.84795,0.000275,-0.001925,0.000275,15.0,3/5/2022 16:35,outro,não alterar
0.0,0.0,-1.25205,0.19095,9.783,0.00165,-0.0020625,0.00055,13.0,3/5/2022 16:50,outro,não alterar
0.0,0.0,-2.20995,0.30405,9.594,-0.0022,-0.002475,-0.000825,16.0,3/5/2022 17:27,outro,não alterar
0.0,0.0,2.35905,4.83,7.776,0.1298,-0.0452375,-0.0286,10.0,3/5/2022 17:50,outro,não alterar
0.0,0.0,6.50895,2.07405,6.94995,-0.001925,0.0132,-0.0262625,17.0,3/5/2022 18:05,outro,não alterar
0.0,0.0,-1.422,9.44295,-1.36905,-0.02805,-0.000825,0.0004125,1.0,3/5/2022 18:29,outro,não alterar
0.0,0.0,-2.406,9.108,-2.32005,0.07425,0.0111375,-0.0188375,1.0,3/5/2022 18:35,outro,não alterar
0.0,0.0,0.67305,0.07095,9.86505,-0.0009625,0.0011,0.0,23.0,3/5/2022 19:30,outro,não alterar
0.0,0.0,-0.65805,-0.129,9.85305,0.0012375,0.0006875,0.0,25.0,3/5/2022 19:59,outro,não alterar
0.0,0.0,-0.162,-0.102,9.879,-0.000825,0.000275,0.0011,25.0,3/5/2022 20:49,outro,não alterar
0.0,0.0,0.25605,0.13605,9.84105,0.0034375,-0.0009625,-0.001925,26.0,3/5/2022 21:13,outro,não alterar
0.0,0.0,-0.67005,3.52005,8.523,0.298375,-0.06545,0.0034375,7.0,3/5/2022 21:49,outro,não alterar
0.0,0.0,-0.03105,0.06195,9.90495,-0.000825,0.0004125,0.0012375,23.0,3/5/2022 22:05,outro,não alterar
0.0,0.0,-0.471,0.13395,9.85695,0.0004125,0.0001375,-0.0004125,4.0,3/5/2022 22:21,outro,não alterar
0.0,0.0,-0.474,0.15795,9.85995,0.001375,0.000825,0.00165,4.0,3/5/2022 22:26,outro,não alterar
0.0,0.0,-0.48105,0.153,9.83805,0.0006875,0.0017875,0.001925,4.0,3/5/2022 22:36,outro,não alterar
0.0,0.0,-0.47895,0.153,9.86895,0.00055,0.001375,-0.001375,4.0,3/5/2022 22:41,outro,não alterar
0.0,0.0,-0.46905,0.15495,9.855,0.0006875,-0.0011,-0.000275,4.0,3/5/2022 22:51,outro,não alterar
0.0,0.0,-0.471,0.14805,9.85005,-0.0015125,0.0012375,0.0006875,4.0,3/5/2022 22:56,outro,não alterar
0.0,0.0,-0.47595,0.14295,9.83595,0.0006875,0.000825,0.00275,4.0,3/5/2022 23:06,outro,não alterar
0.0,0.0,-0.48105,0.15795,9.85005,0.00165,-0.0009625,0.00165,4.0,3/5/2022 23:11,outro,não alterar
0.0,0.0,-0.07095,0.23205,9.86505,0.0015125,0.00055,0.0012375,3.0,3/5/2022 23:45,outro,não alterar
0.0,0.0,0.02295,0.07905,9.88905,0.0004125,0.000275,0.0001375,0.0,3/6/2022 0:00,outro,não alterar
0.0,0.0,0.021,0.069,9.879,-0.000825,-0.00055,-0.000825,0.0,3/6/2022 0:15,outro,não alterar
0.0,0.0,0.01605,0.05205,9.89595,-0.000825,0.000275,0.0001375,0.0,3/6/2022 0:30,outro,não alterar
0.0,0.0,0.01395,0.07095,9.90105,0.000275,-0.0011,-0.000825,0.0,3/6/2022 0:45,outro,não alterar
0.0,0.0,0.009,0.05205,9.89295,0.0001375,-0.0001375,0.0,0.0,3/6/2022 1:00,outro,não alterar
0.0,0.0,0.009,0.05205,9.89295,0.0012375,0.001375,0.0011,0.0,3/6/2022 1:15,outro,não alterar
0.0,0.0,0.009,0.05505,9.88905,0.000275,-0.0001375,0.0012375,0.0,3/6/2022 1:30,outro,não alterar
0.0,0.0,0.01395,0.06195,9.89295,-0.000825,0.000825,0.0001375,0.0,3/6/2022 1:45,outro,não alterar
0.0,0.0,0.01395,0.04995,9.88605,0.0004125,-0.000275,0.0,0.0,3/6/2022 2:00,outro,não alterar
0.0,0.0,0.01395,0.04305,9.90795,0.000275,0.0006875,0.0,0.0,3/6/2022 2:15,outro,não alterar
0.0,0.0,0.01395,0.05505,9.89295,0.0001375,-0.0004125,-0.0011,0.0,3/6/2022 2:30,outro,não alterar
0.0,0.0,0.01905,0.06405,9.90495,-0.0006875,0.0004125,0.0001375,0.0,3/6/2022 2:45,outro,não alterar
0.0,0.0,-0.02295,0.07095,9.90105,-0.000825,-0.00165,-0.0009625,0.0,3/6/2022 3:00,outro,não alterar
0.0,0.0,-0.01395,0.06705,9.89595,0.0001375,-0.0006875,-0.0011,0.0,3/6/2022 3:15,outro,não alterar
0.0,0.0,-0.02295,0.03795,9.891,-0.0009625,-0.0006875,0.0,0.0,3/6/2022 3:30,outro,não alterar
0.0,0.0,-0.01095,0.03495,9.90495,0.000275,0.0004125,0.0001375,0.0,3/6/2022 3:45,outro,não alterar
0.0,0.0,-0.01095,0.04305,9.891,0.000275,0.0004125,0.0009625,0.0,3/6/2022 4:00,outro,não alterar
0.0,0.0,-0.01395,0.03105,9.90105,-0.0006875,-0.000825,-0.0001375,0.0,3/6/2022 4:15,outro,não alterar
0.0,0.0,-0.03105,-0.01095,9.891,-0.000825,0.000275,-0.0001375,0.0,3/6/2022 4:30,outro,não alterar
0.0,0.0,-0.01605,-0.01605,9.90105,0.000275,0.0012375,0.0009625,0.0,3/6/2022 4:45,outro,não alterar
0.0,0.0,-0.01905,-0.01905,9.903,0.0001375,0.000275,-0.0001375,0.0,3/6/2022 5:00,outro,não alterar
0.0,0.0,-0.01095,-0.01905,9.90105,-0.0009625,-0.0006875,0.0009625,0.0,3/6/2022 5:15,outro,não alterar
0.0,0.0,0.21705,0.44505,9.88905,0.009075,-0.001925,-0.0020625,0.0,3/6/2022 5:30,outro,não alterar
0.0,0.0,0.675,0.43305,9.87405,0.0001375,0.0001375,0.0001375,7.0,3/6/2022 5:45,outro,não alterar
0.0,0.0,0.66105,0.42795,9.86895,0.0001375,-0.0006875,0.0,6.0,3/6/2022 6:00,outro,não alterar
0.0,0.0,0.67005,0.42105,9.855,-0.000825,0.0004125,0.0,4.0,3/6/2022 6:15,outro,não alterar
0.0,0.0,-2.35905,9.117,1.78605,0.330963,-0.0408375,-0.053075,0.0,3/6/2022 6:30,outro,não alterar
0.0,0.0,2.37105,2.14095,9.642,-0.0463375,0.289712,-0.366987,548.0,3/6/2022 6:45,outro,não alterar
0.0,0.0,0.11205,-0.16005,9.89595,0.000275,-0.000825,0.000275,49.0,3/6/2022 8:43,outro,não alterar
0.0,0.0,0.447,0.37605,9.91695,0.0067375,0.005225,-0.018975,0.0,3/6/2022 8:58,outro,não alterar
0.0,0.0,0.555,1.884,9.678,-0.003025,-0.0017875,-0.0017875,0.0,3/6/2022 9:13,outro,não alterar
0.0,0.0,0.234,-2.09295,9.67995,-0.003025,0.006875,-0.00385,0.0,3/6/2022 9:28,outro,não alterar
0.0,0.0,-2.33505,9.249,1.63305,-0.0149875,0.0089375,-0.0006875,0.0,3/6/2022 9:43,outro,não alterar
0.0,0.0,-0.21705,9.67995,0.43305,-0.007425,-0.015675,-0.014575,0.0,3/6/2022 9:58,outro,não alterar
0.0,0.0,0.165,0.483,9.52905,0.2189,-0.251075,0.0609125,0.0,3/6/2022 10:13,outro,não alterar
0.0,0.0,1.47,-2.03295,9.60405,0.0262625,-0.0155375,0.0088,0.0,3/6/2022 10:28,outro,não alterar
0.0,0.0,1.245,-2.019,9.61605,-0.006325,0.0056375,-0.0039875,0.0,3/6/2022 10:43,outro,não alterar
0.0,0.0,4.69095,2.00205,-8.181,-0.08965,-0.114125,-0.097625,48.0,3/6/2022 10:58,outro,não alterar
0.0,0.0,-10.3841,-11.589,13.328,0.00165,0.09185,-0.06875,653.0,3/6/2022 11:13,outro,não alterar
0.0,0.0,0.00195,-0.141,9.903,0.0006875,0.000275,-0.0006875,796.0,3/6/2022 11:28,outro,não alterar
0.0,0.0,1.78905,7.71405,5.757,-0.016775,-0.000825,0.0037125,358.0,3/6/2022 11:43,outro,não alterar
0.0,0.0,9.56505,-0.249,2.02605,0.0364375,-0.03795,0.0070125,258.0,3/6/2022 11:58,outro,não alterar
0.0,0.0,6.91905,0.52905,7.18905,-0.014575,0.00495,-0.0229625,1754.0,3/6/2022 12:13,outro,não alterar
0.0,0.0,8.037,-0.249,5.676,-0.00055,0.0048125,-0.0006875,308.0,3/6/2022 12:28,outro,não alterar
0.0,0.0,1.851,9.87405,-0.00705,0.559625,0.1628,-0.272112,0.0,3/6/2022 12:43,outro,não alterar
0.0,0.0,1.80495,0.48105,9.73995,0.0006875,-0.0004125,-0.0037125,0.0,3/6/2022 12:58,outro,não alterar
0.0,0.0,-0.86205,12.969,7.48605,-1.13809,1.177,0.252587,0.0,3/6/2022 14:12,outro,não alterar
0.0,0.0,-0.04305,4.78995,8.43195,-0.109175,-0.08635,-0.0188375,0.0,3/6/2022 14:27,outro,não alterar
0.0,0.0,-1.72605,3.21405,9.012,-0.0375375,-0.007425,0.040975,2984.0,3/6/2022 14:42,outro,não alterar
0.0,0.0,9.912,0.31995,0.83295,-0.00385,-0.018975,0.005775,1206.0,3/6/2022 14:57,outro,não alterar
0.0,0.0,-1.71,9.82395,-0.13095,0.945588,-0.69685,-0.168712,0.0,3/6/2022 15:12,outro,não alterar
0.0,0.0,4.44705,8.487,2.289,-0.0581625,-0.02475,-0.0517,104.0,3/6/2022 15:27,outro,não alterar
0.0,0.0,4.77495,-1.125,8.655,0.0006875,0.001925,0.00055,60.0,3/6/2022 15:42,outro,não alterar
0.0,0.0,5.95395,1.47195,7.66095,0.0031625,0.00275,-0.0059125,76.0,3/6/2022 15:57,outro,não alterar
0.0,0.0,5.06505,-0.66105,8.241,-0.0213125,0.443025,0.118662,21.0,3/6/2022 16:12,outro,não alterar
0.0,0.0,7.12905,-0.88095,6.30795,-0.406175,0.0264,-0.874362,23.0,3/6/2022 16:27,outro,não alterar
0.0,0.0,9.06195,3.84405,-0.591,0.0017875,-0.02255,-0.0303875,52.0,3/6/2022 16:42,outro,não alterar
0.0,0.0,0.22005,4.54305,3.25395,-0.311575,1.3596,0.3762,0.0,3/6/2022 16:57,outro,não alterar
0.0,0.0,-3.20895,5.09595,7.54605,0.0136125,0.0407,0.0176,1.0,3/6/2022 17:12,outro,não alterar
0.0,0.0,1.017,0.18405,9.84105,0.00055,0.000275,0.0012375,0.0,3/6/2022 17:27,outro,não alterar
0.0,0.0,-0.021,0.126,9.891,0.0004125,-0.000275,0.000275,9.0,3/6/2022 17:42,outro,não alterar
0.0,0.0,0.38505,-0.43305,9.879,-0.0004125,-0.00055,-0.000825,13.0,3/6/2022 17:57,outro,não alterar
0.0,0.0,1.28295,3.168,8.787,0.359562,0.130488,-0.0581625,2.0,3/6/2022 18:12,outro,não alterar
0.0,0.0,-3.063,9.156,-0.90705,0.015675,-0.0033,0.0056375,1.0,3/6/2022 18:27,outro,não alterar
0.0,0.0,-3.666,1.24305,9.08595,0.00385,0.0215875,-0.0242,3.0,3/6/2022 18:42,outro,não alterar
0.0,0.0,-2.814,4.58805,8.31,-0.0015125,0.03245,-0.0154,3.0,3/6/2022 18:57,outro,não alterar
0.0,0.0,0.00195,-0.28695,9.88605,-0.00055,0.0004125,0.0015125,48.0,3/6/2022 19:12,outro,não alterar
0.0,0.0,1.245,5.733,7.893,-0.213675,-0.026675,0.0099,4.0,3/6/2022 19:27,outro,não alterar
0.0,0.0,1.52505,5.07,8.21895,-0.0155375,-0.022825,0.0133375,6.0,3/6/2022 19:42,outro,não alterar
0.0,0.0,1.64205,3.29505,9.23205,-0.0048125,-0.0017875,-0.00165,14.0,3/6/2022 19:57,outro,não alterar
0.0,0.0,0.045,2.80605,9.29205,0.230037,0.3696,0.221787,17.0,3/6/2022 20:12,outro,não alterar
0.0,0.0,-0.42795,-1.57995,9.762,-0.0004125,0.00055,0.001375,30.0,3/6/2022 20:27,outro,não alterar
0.0,0.0,0.30405,-0.54795,9.90495,0.00055,-0.00165,-0.0009625,32.0,3/6/2022 20:42,outro,não alterar
0.0,0.0,-0.057,-0.07095,9.89295,-0.00055,0.000825,-0.000825,31.0,3/6/2022 20:57,outro,não alterar
0.0,0.0,-2.60295,-0.26505,9.51705,0.00055,-0.0009625,-0.0006875,18.0,3/6/2022 21:25,outro,não alterar
0.0,0.0,-8.394,2.39505,4.23195,-0.837925,-0.050875,-0.20515,14.0,3/6/2022 21:40,outro,não alterar
0.0,0.0,-0.663,1.31895,9.75,-0.00055,0.0004125,-0.000825,27.0,3/6/2022 21:55,outro,não alterar
0.0,0.0,-1.056,1.88895,9.62295,-0.00055,0.0012375,0.0012375,25.0,3/6/2022 22:10,outro,não alterar
0.0,0.0,-5.87895,7.407,2.016,-0.00605,0.0182875,0.0180125,0.0,3/6/2022 22:25,outro,não alterar
0.0,0.0,-0.09495,0.15,9.86505,-0.00055,-0.0009625,-0.0004125,0.0,3/6/2022 22:40,outro,não alterar
0.0,0.0,0.42795,0.807,9.82605,-0.000275,0.0004125,0.000825,2.0,3/6/2022 22:55,outro,não alterar
0.0,0.0,-5.62095,7.137,-3.38805,0.00495,0.0152625,0.00055,0.0,3/6/2022 23:51,outro,não alterar
0.0,0.0,-0.01605,0.45,9.891,0.0004125,0.00055,0.0001375,0.0,3/7/2022 1:16,outro,não alterar
0.0,0.0,-0.222,1.23795,9.807,-0.0006875,-0.0015125,0.0001375,0.0,3/7/2022 2:56,outro,não alterar
0.0,0.0,0.567,0.82095,9.84105,0.004675,-0.0086625,0.0022,0.0,3/7/2022 5:50,outro,não alterar
0.0,0.0,-0.27705,0.34695,9.87405,0.00055,0.0,0.0001375,9.0,3/7/2022 6:54,outro,não alterar
0.0,0.0,-0.14805,4.212,8.82795,0.345262,-0.283112,0.066275,6360.0,3/7/2022 8:14,outro,não alterar
0.0,0.0,3.192,-0.768,9.738,-0.416075,0.264825,-0.046475,149.0,3/7/2022 8:46,outro,não alterar
0.0,0.0,0.09105,4.97895,8.346,-0.001375,0.042625,0.151662,395.0,3/7/2022 9:14,outro,não alterar
0.0,0.0,1.51995,4.97205,8.27205,0.0484,-0.090475,-0.010175,416.0,3/7/2022 9:29,outro,não alterar
0.0,0.0,8.42505,2.43495,0.483,-0.798875,0.0801625,0.524013,5.0,3/7/2022 10:05,outro,não alterar
0.0,0.0,-1.38405,9.52905,-0.32505,0.259325,-0.89705,-0.3465,0.0,3/7/2022 10:43,outro,não alterar
0.0,0.0,-0.09795,4.52805,8.72505,0.0048125,-0.01595,0.0100375,0.0,3/7/2022 11:20,outro,não alterar
0.0,0.0,-1.092,3.98505,8.93505,0.0125125,0.02915,0.0121,37.0,3/7/2022 12:02,outro,não alterar
0.0,0.0,-1.46805,9.56805,0.26505,0.0066,0.018975,0.0004125,0.0,3/7/2022 13:53,outro,não alterar
0.0,0.0,8.679,0.093,4.83,0.0081125,-0.00165,-0.014575,10.0,3/7/2022 14:44,outro,não alterar
0.0,0.0,-4.344,9.144,4.464,0.980237,0.800937,-0.241313,0.0,3/7/2022 15:29,outro,não alterar
0.0,0.0,-0.51405,12.827,-1.065,0.696437,-1.34888,-0.593588,0.0,3/7/2022 16:44,outro,não alterar
0.0,0.0,1.08705,8.892,0.16005,0.8151,-0.814825,-0.487163,0.0,3/7/2022 17:47,outro,não alterar
0.0,0.0,10.1231,3.74295,3.94905,-0.275963,-0.168437,0.6941,3.0,3/7/2022 18:52,outro,não alterar
0.0,0.0,-0.387,6.64605,7.81905,0.971025,0.801488,0.540237,23.0,3/7/2022 19:17,outro,não alterar
0.0,0.0,1.75995,4.16205,8.835,-0.0474375,0.258913,0.586712,14.0,3/7/2022 21:16,outro,não alterar
0.0,0.0,-0.86205,1.23795,9.74205,0.00055,0.00055,-0.000825,24.0,3/7/2022 21:33,outro,não alterar
0.0,0.0,0.093,9.69705,0.70395,-0.018975,0.00385,0.016225,2.0,3/7/2022 22:07,outro,não alterar
0.0,0.0,0.639,0.426,9.85305,0.00055,-0.0011,-0.000825,0.0,3/7/2022 22:22,outro,não alterar
0.0,0.0,0.66795,0.414,9.84105,0.000825,0.0009625,-0.0004125,0.0,3/7/2022 22:37,outro,não alterar
0.0,0.0,6.64095,-1.75695,7.04595,0.10065,-0.198137,0.0493625,1.0,3/7/2022 22:52,outro,não alterar
0.0,0.0,7.93905,-2.46195,5.75205,0.0342375,0.029975,0.0132,1.0,3/7/2022 23:07,outro,não alterar
0.0,0.0,2.60505,0.057,9.522,0.00165,0.0012375,-0.00055,4.0,3/7/2022 23:22,outro,não alterar
0.0,0.0,0.138,5.58495,8.22195,-0.0125125,0.0323125,0.06545,1.0,3/7/2022 23:37,outro,não alterar
0.0,0.0,2.26995,-0.95505,9.59205,-0.0004125,0.000275,0.0015125,6.0,3/7/2022 23:52,outro,não alterar
0.0,0.0,1.638,-1.49895,9.66105,0.00055,0.0,0.0004125,7.0,3/8/2022 0:07,outro,não alterar
0.0,0.0,0.45495,-0.591,9.86895,0.0004125,-0.000275,0.000275,4.0,3/8/2022 0:22,outro,não alterar
0.0,0.0,-8.442,1.539,4.63605,0.0004125,-0.0141625,0.001375,0.0,3/8/2022 0:37,outro,não alterar
0.0,0.0,0.285,0.19305,9.88095,0.00055,-0.001375,0.0012375,0.0,3/8/2022 0:52,outro,não alterar
0.0,0.0,0.273,0.20295,9.88395,0.00055,-0.0011,-0.000825,0.0,3/8/2022 1:07,outro,não alterar
0.0,0.0,0.24105,0.129,9.88605,-0.0004125,-0.000275,0.0001375,0.0,3/8/2022 1:22,outro,não alterar
0.0,0.0,0.22695,0.14805,9.88395,0.0004125,0.00055,-0.000825,0.0,3/8/2022 1:37,outro,não alterar
0.0,0.0,0.24105,0.16695,9.879,0.00055,0.0004125,0.0001375,0.0,3/8/2022 1:52,outro,não alterar
0.0,0.0,0.234,0.15795,9.88095,0.0004125,-0.000825,-0.0017875,0.0,3/8/2022 2:07,outro,não alterar
0.0,0.0,0.237,0.19095,9.88905,0.0004125,0.000275,0.0011,0.0,3/8/2022 2:22,outro,não alterar
0.0,0.0,0.20505,0.102,9.89295,0.0004125,-0.000825,0.0011,0.0,3/8/2022 2:37,outro,não alterar
0.0,0.0,0.20295,0.11205,9.88395,-0.0006875,-0.000825,-0.000825,0.0,3/8/2022 2:52,outro,não alterar
0.0,0.0,0.21495,0.126,9.89805,-0.0006875,0.0,0.0001375,0.0,3/8/2022 3:07,outro,não alterar
0.0,0.0,0.222,0.141,9.89805,0.0004125,0.0011,0.000275,0.0,3/8/2022 3:22,outro,não alterar
0.0,0.0,0.237,0.12405,9.90105,0.0004125,0.0011,0.0,0.0,3/8/2022 3:37,outro,não alterar
0.0,0.0,0.20805,0.081,9.89595,0.0004125,-0.000275,-0.0009625,0.0,3/8/2022 3:52,outro,não alterar
0.0,0.0,0.20505,0.07605,9.891,-0.0006875,0.0,0.0001375,0.0,3/8/2022 4:07,outro,não alterar
0.0,0.0,0.21,0.08595,9.89595,0.000275,0.000825,0.0001375,0.0,3/8/2022 4:22,outro,não alterar
0.0,0.0,0.20805,0.081,9.891,-0.00055,-0.0001375,0.0001375,0.0,3/8/2022 4:37,outro,não alterar
0.0,0.0,0.19305,0.102,9.89805,-0.0006875,-0.0001375,0.0001375,0.0,3/8/2022 4:52,outro,não alterar
0.0,0.0,0.19305,0.11205,9.90495,0.000275,-0.000275,0.0,0.0,3/8/2022 5:07,outro,não alterar
0.0,0.0,0.198,0.117,9.903,-0.00055,0.000825,0.0,0.0,3/8/2022 5:22,outro,não alterar
0.0,0.0,0.19305,0.08595,9.88395,0.000275,0.000825,0.0001375,0.0,3/8/2022 5:37,outro,não alterar
0.0,0.0,0.12195,0.33195,9.85695,-0.0015125,-0.00055,-0.0006875,0.0,3/8/2022 6:51,outro,não alterar
0.0,0.0,-0.22905,0.07605,9.86895,-0.00165,0.0031625,0.000275,0.0,3/8/2022 7:06,outro,não alterar
0.0,0.0,-0.26805,0.04995,9.88605,0.0006875,-0.000275,0.000275,1.0,3/8/2022 7:21,outro,não alterar
0.0,0.0,-0.29895,-0.04305,9.88905,0.00055,0.0015125,-0.000825,2.0,3/8/2022 7:45,outro,não alterar
0.0,0.0,8.79195,2.09805,2.49,-0.175588,0.153175,-0.0435875,195.0,3/8/2022 8:18,outro,não alterar
0.0,0.0,8.00805,3.55605,4.77,0.0451,-0.01485,-0.0275,22.0,3/8/2022 8:38,outro,não alterar
0.0,0.0,2.44695,3.087,8.499,0.00935,0.010175,0.0023375,20.0,3/8/2022 9:07,outro,não alterar
0.0,0.0,-0.61995,4.94805,8.988,0.0224125,1.05669,0.748275,148.0,3/8/2022 9:52,outro,não alterar
0.0,0.0,-1.45995,9.33495,0.70095,-0.0515625,-0.0708125,0.0452375,0.0,3/8/2022 10:20,outro,não alterar
