id,location,noise_level,noise_category,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,gyroscope_orientation,movement_state,estado
8227,Escola,9.6,silencio,0.08132462031732568,0.014887165230631882,9.899849112103501,2.817204329684842,3.74110594090213,-5.587819243028874,virado para baixo,estatico,desligar
8228,Biblioteca,26.96,silencio,-0.1245329332655003,0.0805582771526685,9.645355446521192,-4.791864236072702,-0.6082646000193761,-5.917069761648442,virado para baixo,estatico,desligar
8229,Auditorio,16.0,silencio,-0.10972403830756582,0.1253989858826064,9.981021768611118,1.5798518631198435,1.8597271653535463,-0.2569489860803167,virado para baixo,estatico,desligar
8230,Centro de Conferencias,27.65,silencio,0.07121645503493002,-0.11121895367834994,9.845102698573776,-2.025004251613428,3.1073391811514885,-2.6843503891463776,virado para baixo,estatico,desligar
8231,Restaurante,13.36,silencio,-0.10667303511226192,-0.1019308679119765,9.925688772899367,1.753017012461089,0.31466975081323906,-2.4348510418559113,virado para baixo,estatico,desligar
8232,Restaurante,16.8,silencio,-0.034093786708178836,0.08949053977666921,9.877398172815656,4.17333612501229,4.300525507448293,-0.558971294606259,virado para baixo,estatico,desligar
8233,Restaurante,13.48,silencio,-0.08252467126146668,-0.00990629069208665,9.822425566426872,-1.0177615298478075,0.12635283764539354,-2.36187763681623,virado para baixo,estatico,desligar
8234,Centro de Conferencias,19.49,silencio,0.07831960918688513,-0.19374455396871204,9.789813155071228,3.56137096541341,-2.6275378551064494,-3.1262636897575127,virado para baixo,estatico,desligar
8235,Restaurante,11.7,silencio,-0.11087776655524695,-0.04199172990413155,9.710718462488908,-4.1053027184069,-3.1890636574106894,-7.354466855135234,virado para baixo,estatico,desligar
8236,Farmacia,2.63,silencio,-0.0802714239970352,0.11684975937040692,9.846508396666703,-0.31942822718623076,4.850990139654149,-6.44107740452125,virado para baixo,estatico,desligar
8237,Igreja,17.75,silencio,0.12778804992621912,-0.1664799516013563,9.806975829589565,-4.842762075875144,4.76157298768155,-9.13406433458497,virado para baixo,estatico,desligar
8238,Farmacia,12.35,silencio,0.05077884513942077,-0.10277907200622037,9.771033461215415,-4.404482672306325,-1.3551553643148098,-0.8022976513586823,virado para baixo,estatico,desligar
8239,Cinema,4.26,silencio,0.05095495640084191,0.14743975920742475,9.811943616774427,-2.656015429313634,-3.556774181297822,-6.823128494154933,virado para baixo,estatico,desligar
8240,Biblioteca,1.7,silencio,-0.016135403123038072,0.005592032489426441,9.785373198724388,-1.0775250693983949,-2.283212559298256,-2.2649423242142097,virado para baixo,estatico,desligar
8241,Escola,7.4,silencio,-0.0020101727927576696,-0.08656045317744519,9.794804411920307,1.5365563288775264,3.8461794926701574,-8.25196795288632,virado para baixo,estatico,desligar
8242,Universidade,10.73,silencio,0.1537229382271561,0.06272661515697775,9.815244538761437,-4.313329138504301,-2.9849407326443655,-5.626625591477741,virado para baixo,estatico,desligar
8243,Cinema,22.72,silencio,-0.19937503226415718,-0.07282391470033897,9.742024412511327,-1.2668343084689044,-4.544818204865273,-9.92068697078155,virado para baixo,estatico,desligar
8244,Universidade,16.87,silencio,0.12396068818741002,-0.10046344025917225,9.802413380036114,-0.49539206801092356,2.7347152694974852,-3.367310180680237,virado para baixo,estatico,desligar
8245,Biblioteca,3.31,silencio,0.012751719445086629,0.09693907320354733,9.974348104751208,2.74022015541419,4.945628085043909,-4.988133283061884,virado para baixo,estatico,desligar
8246,Escola,11.39,silencio,-0.04349626653747857,0.05641967667493797,9.918915548781454,2.2663537913125986,-2.541274767768932,-3.2058607296511545,virado para baixo,estatico,desligar
8247,Igreja,4.9,silencio,-0.18603087428953044,-0.001669342248068778,9.882849892040527,3.4415301432329772,2.6899761166101217,-0.6133139734092297,virado para baixo,estatico,desligar
8248,Cinema,21.45,silencio,0.1907102186072268,-0.1892957502522634,9.9232011108235,-0.6537818650276093,0.5195916302914036,-1.2706491567215619,virado para baixo,estatico,desligar
8249,Cinema,19.83,silencio,0.05229429045771228,0.13028003240166813,9.764749954859859,4.206179867152603,4.699910767138129,-2.138271343566912,virado para baixo,estatico,desligar
8250,Centro de Conferencias,10.68,silencio,0.08496785177946675,-0.19189807632042322,9.606134995960337,-4.983703218717647,-1.7110650194120716,-3.9611313190633193,virado para baixo,estatico,desligar
8251,Biblioteca,6.87,silencio,-0.1860134701361678,0.1272220290942616,9.672985400614872,-0.11271978356636445,3.1417165764164414,-5.864723918148571,virado para baixo,estatico,desligar
8252,Cinema,26.14,silencio,-0.047064270578113965,-0.07992566629198752,9.902734667278967,0.1680013361046805,-0.7225783422012375,-8.103283875354357,virado para baixo,estatico,desligar
8253,Biblioteca,6.62,silencio,-0.041495991106205665,-0.17113162483088218,9.811668922010652,1.2370713539166374,1.901390189149998,-5.7065865009286165,virado para baixo,estatico,desligar
8254,Centro de Conferencias,16.01,silencio,0.08617890003293105,0.11694184347220155,9.971348565848992,-0.5424167471078841,2.187272004790846,-8.667402545797193,virado para baixo,estatico,desligar
8255,Centro de Conferencias,16.8,silencio,0.18331971297658423,0.14325402753855337,9.937256760816892,1.7719892393224488,4.951709865278642,-1.1594305573691415,virado para baixo,estatico,desligar
8256,Hospital,22.0,silencio,-0.008319267946179348,-0.0722801464952641,9.718825394681085,0.10954694498408854,-3.3308132515047792,-7.586995085200209,virado para baixo,estatico,desligar
8257,Universidade,6.1,silencio,-0.008289612335106888,0.042869662464143976,9.978297736586297,2.345624241200073,-4.528487702024149,-3.1398627833721444,virado para baixo,estatico,desligar
8258,Hospital,14.31,silencio,-0.15787453825428438,-0.11879332891730532,9.758751028226483,0.308733873361835,1.671055500384643,-5.244623719589324,virado para baixo,estatico,desligar
8259,Biblioteca,0.77,silencio,-0.08751529331335234,0.18736209963330158,9.75014125964847,1.4404234814126637,-4.080984360892812,-3.717099714201054,virado para baixo,estatico,desligar
8260,Cinema,26.26,silencio,-0.06476079357900072,0.01402512041785603,9.851234169095463,1.195773181125521,0.7742881429861048,-6.527405695048403,virado para baixo,estatico,desligar
8261,Cinema,29.14,silencio,-0.13359039693718072,-0.10718309938255524,9.606309135856245,4.903947873207628,0.440564530975643,-2.066821713580981,virado para baixo,estatico,desligar
8262,Escola,25.04,silencio,-0.10011476322823079,-0.07879051342555372,9.734328969688063,-2.3709220200579075,-2.226076481311497,-8.751324009580664,virado para baixo,estatico,desligar
8263,Museu,10.16,silencio,0.03292722218411592,0.06549234159810152,9.816456562390185,0.7933704992789735,1.0086426655535932,-9.13550298108288,virado para baixo,estatico,desligar
8264,Restaurante,25.75,silencio,0.05159061322514674,-0.019886117653012014,9.964922752853923,-1.1534206643546372,2.1862062471486374,-3.160368256878685,virado para baixo,estatico,desligar
8265,Igreja,7.19,silencio,-0.10546136265067055,0.1747785362742854,9.890370238116805,4.032888666783815,-1.817331695925591,-10.060298238152726,virado para baixo,estatico,desligar
8266,Hospital,18.4,silencio,-0.09774097454406779,-0.053925676487852764,9.72979907956354,1.426129922135219,4.260704605294624,-3.7679559569868326,virado para baixo,estatico,desligar
8267,Auditorio,15.06,silencio,0.1820689092979843,-0.0436841258201503,9.909366383059067,-2.3819333435411933,0.6095525280287049,-8.224185352306664,virado para baixo,estatico,desligar
8268,Universidade,23.16,silencio,-0.02996777092738001,-0.18789331442911333,9.666078825217472,-2.2065433277974904,-4.613700591533899,-2.381164757144203,virado para baixo,estatico,desligar
8269,Farmacia,18.85,silencio,-0.05036492050440708,0.18180367173375522,9.88486147511684,0.1767551899783206,-0.8026545728024091,-2.539913133439362,virado para baixo,estatico,desligar
8270,Restaurante,0.56,silencio,0.09166086064332585,0.12371154065037865,9.703633023599329,-2.3719277956576983,3.1540790262529788,-1.330380921832589,virado para baixo,estatico,desligar
8271,Farmacia,14.32,silencio,0.007860013515819858,0.10389144472698636,9.775461126769397,4.153777593925044,2.3537292920906014,-2.645431358877946,virado para baixo,estatico,desligar
8272,Escola,20.81,silencio,-0.15063506244093094,0.012394216262688718,9.9267477314752,-3.4232095200146953,-2.1563920849511335,-7.251317097245903,virado para baixo,estatico,desligar
8273,Farmacia,13.03,silencio,0.1842443524723888,0.11844966510146931,9.82591987664327,3.288745555458878,1.5636825651362978,-1.4585238257631812,virado para baixo,estatico,desligar
8274,Restaurante,4.58,silencio,-0.13842195003850064,-0.1974099944912506,9.84598708920163,4.073775440307809,2.9038021787460044,-2.274533542338506,virado para baixo,estatico,desligar
8275,Auditorio,20.27,silencio,-0.18518745578191773,0.1602542647871223,9.774681527759276,-3.258483916888841,4.396380247415605,-5.1878345184050305,virado para baixo,estatico,desligar
8276,Cinema,10.48,silencio,0.12445335663057877,-0.11378278057272083,9.969094834779922,-0.46963217030877824,-1.0977235790218105,-1.8779013703221692,virado para baixo,estatico,desligar
8277,Restaurante,19.08,silencio,-0.05614214903473333,-0.1389202863156036,9.927169360368813,2.390949783552941,-3.340771704658508,-1.9235540933033848,virado para baixo,estatico,desligar
8278,Restaurante,4.88,silencio,0.1215052036144309,-0.15549573641291042,9.987531745640878,-0.07949943308154628,-2.5813049022380796,-1.4790893773274993,virado para baixo,estatico,desligar
8279,Auditorio,27.61,silencio,0.1383509902194186,0.10493300587881643,9.64705337627336,-1.824361496581878,-3.966936768883369,-2.2199085849948883,virado para baixo,estatico,desligar
8280,Escola,14.94,silencio,-0.12316517461262966,-0.09924075948390249,9.934159327752507,3.109437062239763,-1.7968689697963247,-9.843178737230689,virado para baixo,estatico,desligar
8281,Escola,16.65,silencio,0.14788706859172523,0.05212007613096603,9.689181730600723,-4.803363792096754,-1.7502431557115532,-4.486195215499522,virado para baixo,estatico,desligar
8282,Farmacia,0.62,silencio,-0.09576342986368652,0.05207981892255209,9.965655480619521,-4.61946306814059,0.6764044932095874,-9.236175624773507,virado para baixo,estatico,desligar
8283,Museu,23.26,silencio,-0.02076487736359814,-0.11160768012726936,9.740163946829764,-5.078084736943464,3.7909759683962476,-0.6846518501750744,virado para baixo,estatico,desligar
8284,Hospital,8.75,silencio,0.043894045416171534,-0.12111802907069347,9.66922502812228,2.812570347003725,-4.236095813145834,-8.249395939700102,virado para baixo,estatico,desligar
8285,Universidade,13.01,silencio,0.047521956796303666,0.05282033704986361,9.672255324753875,-3.3484688994741902,1.6241407472279716,-8.36101759984399,virado para baixo,estatico,desligar
8286,Restaurante,24.94,silencio,0.12779321374500707,-0.017069081533474056,9.939740205199865,4.470304929335225,-4.329545833758646,-7.302990958844356,virado para baixo,estatico,desligar
8287,Igreja,20.28,silencio,-0.0756919611077363,0.17346960983699355,9.74379919442449,-0.3438123671313629,-0.18045887420936335,-8.883929838734002,virado para baixo,estatico,desligar
8288,Centro de Conferencias,1.82,silencio,0.16231235063474436,0.07115211118994147,9.618896146891206,-3.2508748705211366,2.4307682308975,-4.299197179856104,virado para baixo,estatico,desligar
8289,Escola,14.17,silencio,0.16812816386536772,0.020400474049259903,9.775378772997868,-1.1430788258395599,-1.803255928232662,-0.5409977443399213,virado para baixo,estatico,desligar
8290,Farmacia,25.03,silencio,-0.09147467613226211,-0.03505395096339173,9.720279293621978,-4.530060341325665,2.577115348173593,-2.1223688960386995,virado para baixo,estatico,desligar
8291,Farmacia,17.71,silencio,0.01192659738695756,-0.03739145655422402,9.708644220049573,3.3050199428207137,1.1819354874190902,-0.2438930028589754,virado para baixo,estatico,desligar
8292,Hospital,22.1,silencio,0.10740875058894023,0.09888749608156394,9.862493923814226,-3.807807407327968,2.560181573005831,-2.8974277662379944,virado para baixo,estatico,desligar
8293,Biblioteca,11.03,silencio,0.042397411070599744,-0.0960371636281368,9.987079419609906,-2.8400083816069714,2.4672364252921883,-1.288658155200304,virado para baixo,estatico,desligar
8294,Museu,9.07,silencio,0.15818016055866035,-0.12013925023236549,9.72223023670057,2.7655501630988213,0.6525662076289152,-1.5524663425603347,virado para baixo,estatico,desligar
8295,Centro de Conferencias,26.28,silencio,-0.019193410623378954,-0.05800720322096373,9.694204958370488,-0.37748427814484165,-4.548131558127718,-0.7354443813175957,virado para baixo,estatico,desligar
8296,Biblioteca,27.29,silencio,-0.06847930868910954,0.05757007083283655,9.795106553570193,1.822365267098632,1.1423426383712982,-3.701468319377673,virado para baixo,estatico,desligar
8297,Centro de Conferencias,24.41,silencio,-0.014465559700141073,-0.1423223953453416,9.619487678620477,-1.6078652174511325,2.3539750106384636,-8.217440335744746,virado para baixo,estatico,desligar
8298,Igreja,4.44,silencio,-0.09706742010903274,-0.1491106111681471,9.723194058521534,-2.4758318496093192,3.7941000236318376,-2.794668866881672,virado para baixo,estatico,desligar
8299,Escola,4.23,silencio,0.19829150534019074,-0.14501521963533903,9.812153653941959,-2.0644109691301535,-4.4880721724503,-2.408792662580065,virado para baixo,estatico,desligar
8300,Universidade,25.77,silencio,0.15698309755579837,-0.14422417222703993,9.630324308421013,4.587268391955262,-1.532937112918579,-9.943594677141661,virado para baixo,estatico,desligar
8301,Escola,3.79,silencio,0.1327930090442559,0.024858837914169818,9.65578486449173,-1.0504612640356004,-4.22089950490846,-0.3242603160478611,virado para baixo,estatico,desligar
8302,Centro de Conferencias,2.41,silencio,0.05200232371366653,-0.12121148088764572,9.982542746870712,-0.9026063207196209,0.045640626639091075,-8.416184940241935,virado para baixo,estatico,desligar
8303,Igreja,8.12,silencio,-0.19377753156761518,0.13856420357982296,9.750896731256937,1.324097974206619,2.2913314236299422,-5.834245064897201,virado para baixo,estatico,desligar
8304,Igreja,5.31,silencio,-0.12932492790421768,-0.08721248686523397,9.918113898258804,2.7911122374774786,-1.6750810980943234,-6.408098470657096,virado para baixo,estatico,desligar
8305,Farmacia,6.82,silencio,-0.08360626814807422,0.1820856312016853,9.664087566607176,2.671388659347141,-1.1974096109071413,-2.6458814580130054,virado para baixo,estatico,desligar
8306,Hospital,16.02,silencio,-0.14694651193767522,-0.18241547570681704,9.809247255604928,2.856839586428796,3.3863423466078677,-2.002518636499082,virado para baixo,estatico,desligar
8307,Igreja,5.5,silencio,0.09390961782880303,0.15433673630996175,9.993855928472177,-4.523244504787173,1.4290882893990104,-0.9968743154805413,virado para baixo,estatico,desligar
8308,Museu,27.41,silencio,-0.08289461134995398,-0.18861297348953499,9.824069739764724,4.443177879197846,-1.0246380699216417,-0.7169380690932503,virado para baixo,estatico,desligar
8309,Museu,7.58,silencio,0.0380542869165339,-0.1201306078229158,9.739161017218112,2.769309309346798,0.21155709681047152,-0.24011675445181274,virado para baixo,estatico,desligar
8310,Farmacia,18.42,silencio,-0.07607917249278345,-0.08053489363363497,9.794337166566104,-1.3459377374540566,0.8307766347501084,-5.759104759095818,virado para baixo,estatico,desligar
8311,Universidade,12.6,silencio,-0.05980823771611635,0.1614897037088734,9.774921844738198,-3.695068344562531,2.750998549269119,-4.218401248563358,virado para baixo,estatico,desligar
8312,Universidade,7.04,silencio,-0.17215921792099984,-0.02039306964857915,9.998896565241294,1.1133532362559355,4.889933794489261,-0.3460560614486092,virado para baixo,estatico,desligar
8313,Escola,6.86,silencio,-0.025785352134400086,0.14994089207676348,9.827202575329144,-4.711702501113009,4.265842534565409,-3.3575550189396695,virado para baixo,estatico,desligar
8314,Museu,19.27,silencio,-0.05859043321918006,-0.15118518923044943,9.749572512437402,-1.3319651352077901,-1.3698083013710374,-2.752186844520321,virado para baixo,estatico,desligar
8315,Universidade,7.66,silencio,-0.1388471342030882,-0.11221931124945268,9.693468008151113,0.15082718348156174,-2.0054929943391313,-8.537238685883592,virado para baixo,estatico,desligar
8316,Universidade,17.83,silencio,-0.1510333299221075,0.1661531772161639,9.978805345982863,-2.2164818617107667,3.5800140753453706,-1.1264795930730764,virado para baixo,estatico,desligar
8317,Hospital,11.08,silencio,0.03804116391631193,0.01538007613743625,9.708487924011338,0.20641597174716889,2.122664201709846,-5.4158540158796535,virado para baixo,estatico,desligar
8318,Biblioteca,13.98,silencio,0.12736339446853367,0.13742148763719048,9.857358114443766,-2.7759382244526276,-2.4569079782946472,-1.926830165571358,virado para baixo,estatico,desligar
8319,Centro de Conferencias,23.97,silencio,-0.18584221150634322,-0.12110009838980558,9.665414922647066,-3.8241220301654515,2.6065790962334665,-5.209935595052026,virado para baixo,estatico,desligar
8320,Biblioteca,29.38,silencio,0.040549671642111734,0.1844179606047413,9.761603723261993,1.1437435933912294,3.882299356233126,-7.307306070651834,virado para baixo,estatico,desligar
8321,Hospital,13.22,silencio,0.0795341624083572,0.1460860210511053,9.718688453738304,1.7795131396939863,2.1514645557023004,-8.841211629858876,virado para baixo,estatico,desligar
8322,Centro de Conferencias,6.9,silencio,-0.08640693377921119,0.025313131019568086,9.875210145055643,-2.7784467143531155,4.629976914597075,-4.200743042126334,virado para baixo,estatico,desligar
8323,Igreja,19.84,silencio,0.06483385167310585,0.12561899128471177,9.645122411798773,2.8022443073942567,2.2434318777707896,-4.54930547364903,virado para baixo,estatico,desligar
8324,Auditorio,9.33,silencio,0.03702615815563903,0.08462952799309742,9.632657754482311,1.4939975776431222,4.3528492971560935,-2.5597122969282626,virado para baixo,estatico,desligar
8325,Igreja,0.17,silencio,-0.021460984373705166,0.03679555716987201,9.653577715024483,2.679618353327238,4.198034803825012,-1.0233953412040275,virado para baixo,estatico,desligar
8326,Igreja,24.36,silencio,-0.03572652351065475,-0.08378017995409254,9.790239363561422,-4.652941953625641,-0.43958678126276374,-7.209289594455603,virado para baixo,estatico,desligar
8327,Biblioteca,11.27,silencio,0.10391413335856087,0.15237434618708978,9.769643715297713,0.7867081451908885,2.9662476805660436,-1.6472030598709988,virado para baixo,estatico,desligar
8328,Universidade,14.39,silencio,-0.13852222751446105,-0.15717310628800713,9.840107385401657,3.9312062216276935,3.714100395292562,-2.3529038572907566,virado para baixo,estatico,desligar
8329,Biblioteca,4.18,silencio,0.12415278785356387,-0.12609527695106343,9.99760991010881,2.434888374192534,2.5886081973110886,-0.12555905646224033,virado para baixo,estatico,desligar
8330,Igreja,18.36,silencio,0.08965346641993227,0.11216992167007106,9.830777532263584,1.200033035377085,1.4939046117883334,-0.765336132886922,virado para baixo,estatico,desligar
8331,Auditorio,13.35,silencio,0.04895986541554703,-0.014187987322462126,9.79152661211246,1.6234695952767142,-0.018490537792385506,-2.662453657567734,virado para baixo,estatico,desligar
8332,Igreja,4.59,silencio,-0.0807775810863002,0.02018682603242694,9.930661625712212,4.7262855955741045,-4.215135514773839,-9.050983432192576,virado para baixo,estatico,desligar
8333,Farmacia,2.66,silencio,-0.058417951076839364,0.10597887991331384,9.949130227157811,-4.1098695338767435,-1.923958343584567,-8.430538520676972,virado para baixo,estatico,desligar
8334,Hospital,23.36,silencio,0.1199541180667158,-0.09241592235493377,9.8710117785243,-1.2989595515501513,-4.272226654989749,-2.176362179319625,virado para baixo,estatico,desligar
8335,Universidade,0.95,silencio,0.12671048521417477,0.019736488581198752,9.604326976955935,-2.8144990733064397,-0.22929272432149478,-6.135790465453433,virado para baixo,estatico,desligar
8336,Igreja,22.96,silencio,-0.04296219875082663,-0.14503616063843772,9.86314748281324,3.657414841887511,-1.2873181143147143,-3.9643127337391313,virado para baixo,estatico,desligar
8337,Centro de Conferencias,22.99,silencio,-0.11229733631578767,0.05876438714609705,9.835035151410162,1.4588525653843418,1.4850082357150671,-7.5395911829541555,virado para baixo,estatico,desligar
8338,Universidade,19.49,silencio,-0.09371497095825676,0.01060427606954878,9.873632496532496,-2.729479301745558,0.07919398585567253,-3.251025096355952,virado para baixo,estatico,desligar
8339,Biblioteca,19.64,silencio,-0.15852952555217478,0.15088730982090065,9.638965544920994,-1.4279751686321764,-0.4510404584665777,-2.187889037513787,virado para baixo,estatico,desligar
8340,Escola,16.8,silencio,0.06106998055035612,-0.17133017739339002,9.673208822684215,-1.558926706635478,4.946829040211161,-2.4487219514230523,virado para baixo,estatico,desligar
8341,Auditorio,15.73,silencio,0.04856354174574512,0.10276209868552033,9.891839835355167,1.572488471160354,-4.615922649711283,-6.31753492515573,virado para baixo,estatico,desligar
8342,Igreja,11.0,silencio,0.1425047597455366,-0.007035173235748593,9.791110601153997,-2.9708447549171333,2.6883848714992404,-7.810646483227568,virado para baixo,estatico,desligar
8343,Biblioteca,21.5,silencio,0.044590151981269976,-0.111213662587683,9.82006455376245,4.038420070725654,3.7010096108324833,-4.265554635337466,virado para baixo,estatico,desligar
8344,Centro de Conferencias,25.69,silencio,0.1353409201671209,-0.03885206852042966,9.623588165468139,3.250172063019262,-2.787667162808575,-7.528624311809414,virado para baixo,estatico,desligar
8345,Hospital,11.93,silencio,-0.1983866929333467,-0.19493734946659008,9.722569688472497,-4.5628972984551535,-4.799731592055153,-0.2453783868734376,virado para baixo,estatico,desligar
8346,Universidade,21.47,silencio,0.0025671821843502585,-0.016454114514356993,9.780122427506427,1.6532672556773793,0.8994254341654003,-1.557448761679017,virado para baixo,estatico,desligar
8347,Hospital,22.56,silencio,-0.05653780178027065,-0.16894583436907992,9.67018205309162,4.234425794955296,-3.553765285126555,-2.3907103297998953,virado para baixo,estatico,desligar
8348,Farmacia,13.6,silencio,0.1858732227602622,-0.09644649934688264,9.795584773609013,-1.3529613327754662,0.3405567518378313,-2.436013939766667,virado para baixo,estatico,desligar
8349,Farmacia,11.59,silencio,0.04148253938144922,0.11538275274062587,9.856370085409258,-2.203847234073344,-4.803590374889631,-9.86651602433929,virado para baixo,estatico,desligar
8350,Biblioteca,14.96,silencio,-0.004581187768502248,0.16196383457023894,9.709930061488336,-4.512835574531596,-1.107513427587998,-9.252366757517601,virado para baixo,estatico,desligar
8351,Auditorio,29.9,silencio,0.16161286193781205,-0.08772965536774957,9.782478802739162,0.4659419617531425,3.353161588677497,-4.2210204312769335,virado para baixo,estatico,desligar
8352,Restaurante,23.86,silencio,-0.16067368875574228,-0.07947276784061237,9.966083407614954,1.6248203369926788,-2.3568109543745717,-1.1092720463842842,virado para baixo,estatico,desligar
8353,Hospital,12.57,silencio,0.06546588280574483,-0.06968779350289453,9.835426592159335,1.136318584991138,-1.3080302643191102,-9.832944615486259,virado para baixo,estatico,desligar
8354,Farmacia,5.98,silencio,0.19065129675505665,-0.0676015717476662,9.918176304082868,2.2344379232770595,2.20986075442608,-2.000620514945525,virado para baixo,estatico,desligar
8355,Auditorio,3.04,silencio,0.07142887788733576,0.098220037556639,9.66458288603299,-3.8068930780889136,3.6297509387117772,-0.11271046822959646,virado para baixo,estatico,desligar
8356,Museu,2.75,silencio,0.06337031607126253,-0.05876985430694312,9.989975094350024,-2.429934347615934,4.995285293525772,-1.2199463587080577,virado para baixo,estatico,desligar
8357,Farmacia,6.6,silencio,-0.18687019361352541,-0.14306065461404752,9.843466818739177,-3.45433805386737,-4.298064680481018,-8.738278432515608,virado para baixo,estatico,desligar
8358,Cinema,0.44,silencio,0.1850155009410825,0.12554039485901414,9.924761365707774,-2.446952502875714,2.962927713931053,-4.467119900849241,virado para baixo,estatico,desligar
8359,Centro de Conferencias,6.48,silencio,0.0983538940669838,0.1438634647104774,9.776477606716716,-0.7909906657815687,-3.441280190394554,-4.556383521186606,virado para baixo,estatico,desligar
8360,Farmacia,17.56,silencio,-0.007489647570787156,-0.09126646435317438,9.826468660767066,4.088243121981383,-2.541892922727058,-1.8965009267482944,virado para baixo,estatico,desligar
8361,Biblioteca,2.66,silencio,0.04787220880227405,0.09744527585779816,9.847485499663822,-0.29746426766244877,3.92640115269526,-7.05281261012149,virado para baixo,estatico,desligar
8362,Igreja,28.88,silencio,-0.09440062809806676,0.18986920997236245,9.736806419712199,4.363505439275047,1.2174236396991545,-5.065571786615455,virado para baixo,estatico,desligar
8363,Centro de Conferencias,17.38,silencio,0.17036295008288493,0.02741685072992292,9.689102556061712,2.322292782962358,0.7000911041779695,-4.637058614727097,virado para baixo,estatico,desligar
8364,Museu,8.72,silencio,0.18635470683613353,0.017009386364969237,9.963244189354056,0.6617699960803359,2.2089074066444896,-4.996020374415063,virado para baixo,estatico,desligar
8365,Igreja,7.96,silencio,-0.16508564909848464,0.14501673542150306,9.638940996768799,0.36342555617117384,3.050553023344901,-0.6943107356892145,virado para baixo,estatico,desligar
8366,Centro de Conferencias,18.56,silencio,-0.025655066213238126,-0.15929950901483264,9.969981147154517,-4.948513510289545,-1.907578453970492,-5.157045033853959,virado para baixo,estatico,desligar
8367,Escola,0.66,silencio,0.06258148794022717,0.10862792437985536,9.834500408616439,-0.461136001291084,-1.8573339296172513,-6.359612858644448,virado para baixo,estatico,desligar
8368,Hospital,2.18,silencio,-0.1417438788194545,-0.10378469341711041,9.616373106093576,-2.4083900793725386,-4.57630953319797,-4.799607680842412,virado para baixo,estatico,desligar
8369,Auditorio,18.26,silencio,0.16790610711373255,-0.050569513786479225,9.66880125666713,3.5276453988511465,-4.035670790586392,-1.37091484386787,virado para baixo,estatico,desligar
8370,Farmacia,18.32,silencio,-0.10313407808621587,-0.018573126730443812,9.76953580988453,-0.7684657106236356,0.7421691540407598,-9.969446599523657,virado para baixo,estatico,desligar
8371,Igreja,18.02,silencio,0.020892584726407287,0.09907778497284103,9.735602112946323,3.8480644642418333,0.8582304660437521,-1.5213710637116291,virado para baixo,estatico,desligar
8372,Biblioteca,20.96,silencio,0.021106669415033474,0.15339203599018358,9.666271783730084,0.2491754474323889,1.7366983138799519,-6.250525805924773,virado para baixo,estatico,desligar
8373,Escola,4.4,silencio,0.017598141900369235,0.08938414143653645,9.781329517148452,0.5668927363255519,0.7521866506894412,-0.5705290296223958,virado para baixo,estatico,desligar
8374,Escola,6.33,silencio,-0.12242822960839748,-0.0037648816638273797,9.793382475713944,4.858391939784507,-2.0319026032270204,-5.071353998572475,virado para baixo,estatico,desligar
8375,Museu,24.86,silencio,-0.08211173729882422,0.11244988542825596,9.929316622991493,4.022759615331775,0.773025824435953,-6.764056062919141,virado para baixo,estatico,desligar
8376,Hospital,13.04,silencio,0.10629299643337103,-0.15693560697642694,9.845992951928451,-2.3251911249385673,-2.3102721958042407,-3.3863811236534667,virado para baixo,estatico,desligar
8377,Igreja,17.44,silencio,0.1820255876528964,-0.10766456605637159,9.707620394379516,-3.6265926422059263,-3.1051099952098484,-8.598988558366463,virado para baixo,estatico,desligar
8378,Restaurante,4.85,silencio,0.09017131019053448,0.1144808145617554,9.925334125990101,1.3831094149244003,-1.2467953132424396,-5.271630517601341,virado para baixo,estatico,desligar
8379,Hospital,2.98,silencio,0.07431795025948218,-0.178744757952058,9.807627503481855,-3.92733163482382,3.519650298693891,-1.2837516795904937,virado para baixo,estatico,desligar
8380,Centro de Conferencias,5.43,silencio,0.06628888952097584,0.15159694718046768,9.84083023658594,-0.5117021531558028,2.752294608372016,-2.865361307231255,virado para baixo,estatico,desligar
8381,Hospital,17.15,silencio,-0.1729659666468653,0.14683327939186563,9.738460297744654,0.7085284743211587,4.139319930561005,-9.912734617542773,virado para baixo,estatico,desligar
8382,Farmacia,22.38,silencio,0.08570242920853494,0.047734580282163014,9.644239712341685,-2.5829364042207503,-0.37350722297316363,-1.6177431386591425,virado para baixo,estatico,desligar
8383,Museu,29.88,silencio,-0.03186051088998315,-0.09783171380568315,9.953038575673606,1.5229657722759675,3.55403831925722,-7.718867890288962,virado para baixo,estatico,desligar
8384,Igreja,22.77,silencio,-0.11899243771475186,0.028884347253835735,9.941710144194625,-1.3891715466952828,3.123286161100927,-1.0666805359542546,virado para baixo,estatico,desligar
8385,Restaurante,18.97,silencio,0.12598141074003028,0.021924014800209946,9.692334356270443,-0.6107720446744123,-4.020971906959303,-3.2715120867997762,virado para baixo,estatico,desligar
8386,Escola,18.0,silencio,0.16541846839034163,-0.15491517964578008,9.912918585439426,-2.5966450624705586,0.2824501989442043,-3.198965090961149,virado para baixo,estatico,desligar
8387,Restaurante,7.07,silencio,0.0755727135063704,-0.030575059822166045,9.638791067450391,-3.4024058498046648,-2.453425688252994,-7.314652288548573,virado para baixo,estatico,desligar
